# Task	= SimpleRun
# numericalMethod	= RK4
# debug	= 0
# intelegentStop	= 1
# Variable	= Frequency
# numberOfPeriods	= 10000
# maxNumberOfPeriods	= 25000
# numberOfExtremums	= 1000
# skipPeriods	= 25000
# printStep	= 10
# printLastNperiods	= 10
# timeStep	= 0.001
# outputPrecision	= 15
# acceptableDiff	= 1e-05
# alpha	= 0.1
# amplitude	= 0.1
# Hz	= 0
# frequency	= 0.1
# magnetization	= 338
# viscosity	= 0.006
# varMin	= 0.1
# varMax	= 1.55
# varStep	= 0.05
# smallTheta	= 0.005
# smallPhi	= 0.005
# bigTheta	= 0.0051
# bigPhi	= 3.14
# thermalBath	= 0
# linearPolarization	= 0
# hySign	= 1
===== Skipping 25000 periods =====
time	smallTheta	bigTheta	smallPhi	bigPhi	energy	energy/time	Frequency
1.211398169202435e+06	1.179371373661449e-01	4.398165931798194e-04	1.817097035011463e+05	6.032930418628347e+04	3.781237537016895e+01	3.120854708852503e-05	1.500000000000000e-01
1.211817048221997e+06	1.179372890394967e-01	4.397691165876643e-04	1.817725353541572e+05	6.039213637276108e+04	3.782544797581648e+01	3.120854709061338e-05	1.500000000000000e-01
1.212235927241559e+06	1.179374405258838e-01	4.397217461716837e-04	1.818353672071681e+05	6.045496855887567e+04	3.783852058146508e+01	3.120854709269682e-05	1.500000000000000e-01
1.212654806261121e+06	1.179375917899934e-01	4.396744813458843e-04	1.818981990601790e+05	6.051780074462674e+04	3.785159318711337e+01	3.120854709473849e-05	1.500000000000000e-01
1.213073685280683e+06	1.179377428968728e-01	4.396273220185401e-04	1.819610309131897e+05	6.058063293001491e+04	3.786466579276352e+01	3.120854709683619e-05	1.500000000000000e-01
1.213492564300245e+06	1.179378937912049e-01	4.395802677683029e-04	1.820238627662004e+05	6.064346511503993e+04	3.787773839841384e+01	3.120854709887938e-05	1.500000000000000e-01
1.213911443319808e+06	1.179380444930134e-01	4.395333185744412e-04	1.820866946192111e+05	6.070629729970241e+04	3.789081100406536e+01	3.120854710103719e-05	1.500000000000000e-01
1.214330322339370e+06	1.179381949941088e-01	4.394864742928510e-04	1.821495264722216e+05	6.076912948400273e+04	3.790388360971724e+01	3.120854710308599e-05	1.500000000000000e-01
1.214749201358932e+06	1.179383453050348e-01	4.394397343609770e-04	1.822123583252319e+05	6.083196166794090e+04	3.791695621537019e+01	3.120854710514379e-05	1.500000000000000e-01
1.215168080378494e+06	1.179384954281754e-01	4.393930987564831e-04	1.822751901782425e+05	6.089479385151745e+04	3.793002882102333e+01	3.120854710716627e-05	1.500000000000000e-01
1.215586959398056e+06	1.179386453446051e-01	4.393465671381321e-04	1.823380220312528e+05	6.095762603473238e+04	3.794310142667690e+01	3.120854710921863e-05	1.500000000000000e-01
1.216005838417618e+06	1.179387950748698e-01	4.393001391756561e-04	1.824008538842630e+05	6.102045821758577e+04	3.795617403233258e+01	3.120854711128424e-05	1.500000000000000e-01
1.216424717437180e+06	1.179389445922965e-01	4.392538149691573e-04	1.824636857372733e+05	6.108329040007814e+04	3.796924663798863e+01	3.120854711330621e-05	1.500000000000000e-01
1.216843596456743e+06	1.179390939349948e-01	4.392075940959121e-04	1.825265175902836e+05	6.114612258221000e+04	3.798231924364472e+01	3.120854711532665e-05	1.500000000000000e-01
1.217262475476305e+06	1.179392430639088e-01	4.391614761863010e-04	1.825893494432936e+05	6.120895476398088e+04	3.799539184930245e+01	3.120854711735491e-05	1.500000000000000e-01
1.217681354495867e+06	1.179393920108119e-01	4.391154610977269e-04	1.826521812963039e+05	6.127178694539174e+04	3.800846445496101e+01	3.120854711937824e-05	1.500000000000000e-01
1.218100233515429e+06	1.179395407829139e-01	4.390695486986840e-04	1.827150131493137e+05	6.133461912644232e+04	3.802153706062030e+01	3.120854712140819e-05	1.500000000000000e-01
1.218519112534991e+06	1.179396893333800e-01	4.390237386650240e-04	1.827778450023237e+05	6.139745130713311e+04	3.803460966627959e+01	3.120854712338347e-05	1.500000000000000e-01
1.218937991554553e+06	1.179398377177967e-01	4.389780305523038e-04	1.828406768553336e+05	6.146028348746441e+04	3.804768227193996e+01	3.120854712537589e-05	1.500000000000000e-01
1.219356870574116e+06	1.179399858784586e-01	4.389324244413098e-04	1.829035087083436e+05	6.152311566743653e+04	3.806075487760181e+01	3.120854712737749e-05	1.500000000000000e-01
1.219775749593678e+06	1.179401338691230e-01	4.388869199354821e-04	1.829663405613532e+05	6.158594784704927e+04	3.807382748326321e+01	3.120854712936618e-05	1.500000000000000e-01
1.220194628613240e+06	1.179402816639322e-01	4.388415169862142e-04	1.830291724143632e+05	6.164878002630366e+04	3.808690008892618e+01	3.120854713134621e-05	1.500000000000000e-01
1.220613507632802e+06	1.179404292640849e-01	4.387962150817631e-04	1.830920042673727e+05	6.171161220519936e+04	3.809997269458934e+01	3.120854713332488e-05	1.500000000000000e-01
1.221032386652364e+06	1.179405766715936e-01	4.387510141509339e-04	1.831548361203822e+05	6.177444438373701e+04	3.811304530025384e+01	3.120854713529659e-05	1.500000000000000e-01
1.221451265671926e+06	1.179407238945096e-01	4.387059140260644e-04	1.832176679733918e+05	6.183727656191616e+04	3.812611790591755e+01	3.120854713724945e-05	1.500000000000000e-01
1.221870144691488e+06	1.179408709119890e-01	4.386609144162376e-04	1.832804998264014e+05	6.190010873973763e+04	3.813919051158283e+01	3.120854713919688e-05	1.500000000000000e-01
1.222289023711051e+06	1.179410177557351e-01	4.386160150057152e-04	1.833433316794107e+05	6.196294091720159e+04	3.815226311724810e+01	3.120854714114788e-05	1.500000000000000e-01
1.222707902730613e+06	1.179411643941839e-01	4.385712155053655e-04	1.834061635324200e+05	6.202577309430838e+04	3.816533572291484e+01	3.120854714310923e-05	1.500000000000000e-01
1.223126781750175e+06	1.179413108450053e-01	4.385265158699041e-04	1.834689953854294e+05	6.208860527105808e+04	3.817840832858239e+01	3.120854714505241e-05	1.500000000000000e-01
1.223545660769737e+06	1.179414571182268e-01	4.384819157423802e-04	1.835318272384386e+05	6.215143744745097e+04	3.819148093425024e+01	3.120854714698694e-05	1.500000000000000e-01
1.223964539789299e+06	1.179416031998285e-01	4.384374148810110e-04	1.835946590914478e+05	6.221426962348726e+04	3.820455353992016e+01	3.120854714895033e-05	1.500000000000000e-01
1.224383418808861e+06	1.179417490884559e-01	4.383930131874335e-04	1.836574909444569e+05	6.227710179916752e+04	3.821762614559000e+01	3.120854715088621e-05	1.500000000000000e-01
1.224802297828424e+06	1.179418947824645e-01	4.383487105179292e-04	1.837203227974659e+05	6.233993397449187e+04	3.823069875126036e+01	3.120854715282515e-05	1.500000000000000e-01
1.225221176847986e+06	1.179420402885969e-01	4.383045063517581e-04	1.837831546504749e+05	6.240276614946056e+04	3.824377135693163e+01	3.120854715476460e-05	1.500000000000000e-01
1.225640055867548e+06	1.179421856109137e-01	4.382604006152966e-04	1.838459865034839e+05	6.246559832407333e+04	3.825684396260334e+01	3.120854715668554e-05	1.500000000000000e-01
1.226058934887110e+06	1.179423307402611e-01	4.382163930101249e-04	1.839088183564927e+05	6.252843049833070e+04	3.826991656827538e+01	3.120854715857048e-05	1.500000000000000e-01
1.226477813906672e+06	1.179424756815579e-01	4.381724833986755e-04	1.839716502095015e+05	6.259126267223313e+04	3.828298917394783e+01	3.120854716045780e-05	1.500000000000000e-01
1.226896692926234e+06	1.179426204439744e-01	4.381286715640701e-04	1.840344820625103e+05	6.265409484578137e+04	3.829606177962170e+01	3.120854716234699e-05	1.500000000000000e-01
1.227315571945796e+06	1.179427649975713e-01	4.380849572793634e-04	1.840973139155190e+05	6.271692701897510e+04	3.830913438529626e+01	3.120854716424552e-05	1.500000000000000e-01
1.227734450965359e+06	1.179429093770565e-01	4.380413402330768e-04	1.841601457685276e+05	6.277975919181456e+04	3.832220699097125e+01	3.120854716612520e-05	1.500000000000000e-01
1.228153329984921e+06	1.179430535664221e-01	4.379978202643391e-04	1.842229776215364e+05	6.284259136430001e+04	3.833527959664670e+01	3.120854716801268e-05	1.500000000000000e-01
1.228572209004483e+06	1.179431975796945e-01	4.379543970785873e-04	1.842858094745448e+05	6.290542353643222e+04	3.834835220232281e+01	3.120854716988133e-05	1.500000000000000e-01
1.228991088024045e+06	1.179433413979347e-01	4.379110705824199e-04	1.843486413275532e+05	6.296825570821090e+04	3.836142480800023e+01	3.120854717177968e-05	1.500000000000000e-01
1.229409967043607e+06	1.179434850304410e-01	4.378678404353856e-04	1.844114731805616e+05	6.303108787963632e+04	3.837449741367772e+01	3.120854717362201e-05	1.500000000000000e-01
1.229828846063169e+06	1.179436284691177e-01	4.378247064364230e-04	1.844743050335700e+05	6.309392005070884e+04	3.838757001935615e+01	3.120854717548165e-05	1.500000000000000e-01
1.230247725082732e+06	1.179437717256388e-01	4.377816683402654e-04	1.845371368865783e+05	6.315675222142893e+04	3.840064262503583e+01	3.120854717735267e-05	1.500000000000000e-01
1.230666604102294e+06	1.179439147999805e-01	4.377387261368547e-04	1.845999687395865e+05	6.321958439179626e+04	3.841371523071570e+01	3.120854717920722e-05	1.500000000000000e-01
1.231085483121856e+06	1.179440576923022e-01	4.376958794564498e-04	1.846628005925947e+05	6.328241656181197e+04	3.842678783639625e+01	3.120854718104122e-05	1.500000000000000e-01
1.231504362141418e+06	1.179442004017530e-01	4.376531279756013e-04	1.847256324456027e+05	6.334524873147583e+04	3.843986044207769e+01	3.120854718290205e-05	1.500000000000000e-01
1.231923241160980e+06	1.179443429221824e-01	4.376104714867293e-04	1.847884642986106e+05	6.340808090078778e+04	3.845293304775956e+01	3.120854718471415e-05	1.500000000000000e-01
1.232342120180542e+06	1.179444852340419e-01	4.375679099709283e-04	1.848512961516188e+05	6.347091306974859e+04	3.846600565344267e+01	3.120854718655342e-05	1.500000000000000e-01
1.232760999200105e+06	1.179446273918052e-01	4.375254430474423e-04	1.849141280046267e+05	6.353374523835836e+04	3.847907825912615e+01	3.120854718840933e-05	1.500000000000000e-01
1.233179878219667e+06	1.179447693570721e-01	4.374830705485534e-04	1.849769598576346e+05	6.359657740661743e+04	3.849215086481035e+01	3.120854719023484e-05	1.500000000000000e-01
1.233598757239229e+06	1.179449111299971e-01	4.374407921936431e-04	1.850397917106426e+05	6.365940957452557e+04	3.850522347049527e+01	3.120854719205798e-05	1.500000000000000e-01
1.234017636258791e+06	1.179450527261599e-01	4.373986076891586e-04	1.851026235636503e+05	6.372224174208379e+04	3.851829607618001e+01	3.120854719385293e-05	1.500000000000000e-01
1.234436515278353e+06	1.179451941383387e-01	4.373565171147123e-04	1.851654554166578e+05	6.378507390929190e+04	3.853136868186535e+01	3.120854719563429e-05	1.500000000000000e-01
1.234855394297915e+06	1.179453353505131e-01	4.373145199148437e-04	1.852282872696655e+05	6.384790607615078e+04	3.854444128755129e+01	3.120854719742177e-05	1.500000000000000e-01
1.235274273317477e+06	1.179454764102716e-01	4.372726160772656e-04	1.852911191226732e+05	6.391073824265979e+04	3.855751389323824e+01	3.120854719919550e-05	1.500000000000000e-01
1.235693152337040e+06	1.179456172578265e-01	4.372308053824105e-04	1.853539509756806e+05	6.397357040881958e+04	3.857058649892640e+01	3.120854720099825e-05	1.500000000000000e-01
1.236112031356602e+06	1.179457579458898e-01	4.371890876191509e-04	1.854167828286881e+05	6.403640257463040e+04	3.858365910461551e+01	3.120854720280187e-05	1.500000000000000e-01
1.236530910376164e+06	1.179458984417065e-01	4.371474625287648e-04	1.854796146816955e+05	6.409923474009241e+04	3.859673171030447e+01	3.120854720457219e-05	1.500000000000000e-01
1.236949789395726e+06	1.179460387661222e-01	4.371059298394392e-04	1.855424465347028e+05	6.416206690520616e+04	3.860980431599300e+01	3.120854720630431e-05	1.500000000000000e-01
1.237368668415288e+06	1.179461788815625e-01	4.370644895838767e-04	1.856052783877101e+05	6.422489906997193e+04	3.862287692168399e+01	3.120854720809214e-05	1.500000000000000e-01
1.237787547434850e+06	1.179463188302823e-01	4.370231410967259e-04	1.856681102407173e+05	6.428773123438963e+04	3.863594952737495e+01	3.120854720984396e-05	1.500000000000000e-01
1.238206426454413e+06	1.179464586024784e-01	4.369818845235386e-04	1.857309420937244e+05	6.435056339845977e+04	3.864902213306691e+01	3.120854721162736e-05	1.500000000000000e-01
1.238625305473975e+06	1.179465981754923e-01	4.369407196140887e-04	1.857937739467317e+05	6.441339556218275e+04	3.866209473875894e+01	3.120854721335727e-05	1.500000000000000e-01
1.239044184493537e+06	1.179467375972925e-01	4.368996462321413e-04	1.858566057997388e+05	6.447622772555865e+04	3.867516734445216e+01	3.120854721512743e-05	1.500000000000000e-01
1.239463063513099e+06	1.179468768281515e-01	4.368586638349793e-04	1.859194376527455e+05	6.453905988858730e+04	3.868823995014622e+01	3.120854721688655e-05	1.500000000000000e-01
1.239881942532661e+06	1.179470158713394e-01	4.368177722888677e-04	1.859822695057526e+05	6.460189205126953e+04	3.870131255584030e+01	3.120854721862818e-05	1.500000000000000e-01
1.240300821552223e+06	1.179471547371204e-01	4.367769716799247e-04	1.860451013587594e+05	6.466472421360576e+04	3.871438516153555e+01	3.120854722037355e-05	1.500000000000000e-01
1.240719700571785e+06	1.179472934133566e-01	4.367362615061432e-04	1.861079332117662e+05	6.472755637559568e+04	3.872745776723205e+01	3.120854722214880e-05	1.500000000000000e-01
1.241138579591348e+06	1.179474319223060e-01	4.366956417534374e-04	1.861707650647730e+05	6.479038853724000e+04	3.874053037292904e+01	3.120854722389179e-05	1.500000000000000e-01
1.241557458610910e+06	1.179475702432640e-01	4.366551121609633e-04	1.862335969177797e+05	6.485322069853888e+04	3.875360297862727e+01	3.120854722567554e-05	1.500000000000000e-01
1.241976337630472e+06	1.179477083790183e-01	4.366146724860172e-04	1.862964287707862e+05	6.491605285949274e+04	3.876667558432464e+01	3.120854722740461e-05	1.500000000000000e-01
1.242395216650034e+06	1.179478463587399e-01	4.365743225997359e-04	1.863592606237929e+05	6.497888502010152e+04	3.877974819002358e+01	3.120854722911669e-05	1.500000000000000e-01
1.242814095669596e+06	1.179479841443091e-01	4.365340622020164e-04	1.864220924767996e+05	6.504171718036598e+04	3.879282079572320e+01	3.120854723083829e-05	1.500000000000000e-01
1.243232974689158e+06	1.179481217411293e-01	4.364938909974345e-04	1.864849243298059e+05	6.510454934028534e+04	3.880589340142277e+01	3.120854723255649e-05	1.500000000000000e-01
1.243651853708721e+06	1.179482591680056e-01	4.364538090152343e-04	1.865477561828125e+05	6.516738149986105e+04	3.881896600712361e+01	3.120854723427435e-05	1.500000000000000e-01
1.244070732728283e+06	1.179483964171432e-01	4.364138159113927e-04	1.866105880358188e+05	6.523021365909255e+04	3.883203861282490e+01	3.120854723598491e-05	1.500000000000000e-01
1.244489611747845e+06	1.179485335068633e-01	4.363739111532299e-04	1.866734198888251e+05	6.529304581798046e+04	3.884511121852682e+01	3.120854723771024e-05	1.500000000000000e-01
1.244908490767407e+06	1.179486704150905e-01	4.363340949112887e-04	1.867362517418312e+05	6.535587797652514e+04	3.885818382422934e+01	3.120854723939601e-05	1.500000000000000e-01
1.245327369786969e+06	1.179488071124134e-01	4.362943670924112e-04	1.867990835948375e+05	6.541871013472653e+04	3.887125642993247e+01	3.120854724108263e-05	1.500000000000000e-01
1.245746248806531e+06	1.179489436469222e-01	4.362547272976160e-04	1.868619154478435e+05	6.548154229258542e+04	3.888432903563623e+01	3.120854724277433e-05	1.500000000000000e-01
1.246165127826093e+06	1.179490800022533e-01	4.362151753997934e-04	1.869247473008496e+05	6.554437445010153e+04	3.889740164134085e+01	3.120854724445688e-05	1.500000000000000e-01
1.246584006845656e+06	1.179492162054991e-01	4.361757110782432e-04	1.869875791538557e+05	6.560720660727576e+04	3.891047424704541e+01	3.120854724613602e-05	1.500000000000000e-01
1.247002885865218e+06	1.179493521993757e-01	4.361363341391731e-04	1.870504110068615e+05	6.567003876410727e+04	3.892354685275077e+01	3.120854724781551e-05	1.500000000000000e-01
1.247421764884780e+06	1.179494880404771e-01	4.360970446901151e-04	1.871132428598675e+05	6.573287092059742e+04	3.893661945845633e+01	3.120854724947869e-05	1.500000000000000e-01
1.247840643904342e+06	1.179496236938338e-01	4.360578423044825e-04	1.871760747128733e+05	6.579570307674614e+04	3.894969206416295e+01	3.120854725114137e-05	1.500000000000000e-01
1.248259522923904e+06	1.179497591721740e-01	4.360187267474042e-04	1.872389065658791e+05	6.585853523255393e+04	3.896276466987037e+01	3.120854725282188e-05	1.500000000000000e-01
1.248678401943466e+06	1.179498944767099e-01	4.359796978020666e-04	1.873017384188848e+05	6.592136738802065e+04	3.897583727557794e+01	3.120854725445416e-05	1.500000000000000e-01
1.249097280963029e+06	1.179500295883197e-01	4.359407553374920e-04	1.873645702718906e+05	6.598419954314706e+04	3.898890988128563e+01	3.120854725608423e-05	1.500000000000000e-01
1.249516159982591e+06	1.179501645587695e-01	4.359018991321717e-04	1.874274021248960e+05	6.604703169793254e+04	3.900198248699395e+01	3.120854725771923e-05	1.500000000000000e-01
1.249935039002153e+06	1.179502993382888e-01	4.358631287271730e-04	1.874902339779015e+05	6.610986385237845e+04	3.901505509270337e+01	3.120854725935592e-05	1.500000000000000e-01
1.250353918021715e+06	1.179504339321362e-01	4.358244442839235e-04	1.875530658309070e+05	6.617269600648432e+04	3.902812769841353e+01	3.120854726098651e-05	1.500000000000000e-01
1.250772797041277e+06	1.179505683679980e-01	4.357858454469620e-04	1.876158976839124e+05	6.623552816025066e+04	3.904120030412375e+01	3.120854726261386e-05	1.500000000000000e-01
1.251191676060839e+06	1.179507026043958e-01	4.357473319398503e-04	1.876787295369178e+05	6.629836031367748e+04	3.905427290983483e+01	3.120854726425735e-05	1.500000000000000e-01
1.251610555080401e+06	1.179508367067292e-01	4.357089039777436e-04	1.877415613899231e+05	6.636119246676563e+04	3.906734551554619e+01	3.120854726587707e-05	1.500000000000000e-01
1.252029434099964e+06	1.179509706159001e-01	4.356705608408437e-04	1.878043932429284e+05	6.642402461951475e+04	3.908041812125763e+01	3.120854726746164e-05	1.500000000000000e-01
1.252448313119526e+06	1.179511043314918e-01	4.356323025828415e-04	1.878672250959335e+05	6.648685677192589e+04	3.909349072697119e+01	3.120854726911922e-05	1.500000000000000e-01
1.252867192139088e+06	1.179512379231323e-01	4.355941292736765e-04	1.879300569489387e+05	6.654968892399862e+04	3.910656333268464e+01	3.120854727074454e-05	1.500000000000000e-01
1.253286071158650e+06	1.179513712672995e-01	4.355560402605050e-04	1.879928888019438e+05	6.661252107573336e+04	3.911963593839859e+01	3.120854727236222e-05	1.500000000000000e-01
1.253704950178212e+06	1.179515044951313e-01	4.355180356399524e-04	1.880557206549489e+05	6.667535322713092e+04	3.913270854411341e+01	3.120854727396547e-05	1.500000000000000e-01
